"dog_id","dog_id_cohort","cohort","elab_id","run_order","prep_batch","run","DOC","DOB","age","weight_at_DOC","lifestage_at_DOC","size_at_DOC","sex","sterilization_status","pure_or_mixed","breed_1","breed_2","graded_hemolysis","elapse_DOC_LOG","serum_temp","hours_fasting","Division","state","st_zip","complete_survey_pull","diet_survey","comprehensive_diet_complete","DRdiet_survey","BCS","SampleID","SampleName","elab_idX"
110936,"110936_precision_1_arm_1","Precision 1",17098505,138,11,3,"2022-04-27","2019-03-15",3.11414900888585,13.6077711,"Young","Medium",1,0,1,151,NA,0,19.2591666666667,12.3,21,"Division 8: Mountain","UT",84106,"HLES","HLES diet",NA,"HLES",NA,"X138","110936_","X17098505"
111014,"111014_precision_1_arm_1","Precision 1",19049513,231,19,4,"2022-09-14","2019-03-01",3.53508771929825,8.436818082,"Mature","Toy",0,1,2,999,999,0,50.2058333333333,21.7,14,"Division 5: South Atlantic","MD",21157,"HLES","HLES diet","FUP1","HLES",5,"X231","111014_","X19049513"
111040,"111040_precision_1_arm_1","Precision 1",19648916,10,22,5,"2022-11-07","2020-08-13",2.23114604693552,8.391458845,"Young","Toy",0,1,1,63,NA,0,26.4611111111111,20.3,13,"Division 2: Middle Atlantic","NJ",8542,"HLES","HLES diet","FUP1","HLES",6,"X10","111040_","X19648916"
111043,"111043_precision_1_arm_1","Precision 1",20661140,88,24,5,"2023-01-07","2019-06-09",3.57632718159034,82.825966762,"Mature","Giant",0,1,1,123,NA,1,48.0688888888889,19.6,15,"Division 2: Middle Atlantic","PA",18940,"HLES","HLES diet",NA,"HLES",7,"X88","111043_","X20661140"
111222,"111222_precision_1_arm_1","Precision 1",21668979,162,26,5,"2023-03-01","2020-06-20",2.69047619047619,13.6077711,"Young","Medium",0,1,1,268,NA,1,20.2336111111111,19.2,19,"Division 5: South Atlantic","FL",34949,"HLES","HLES diet","FUP1","HLES",5,"X162","111222_","X21668979"
111328,"111328_precision_1_arm_1","Precision 1",18399428,83,16,4,"2022-07-29","2019-02-12",3.45306447938027,9.0718474,"Young","Medium",0,1,1,110,NA,1,74.8725,23.5,18,"Division 2: Middle Atlantic","NY",11788,"HLES","HLES diet","FUP1","HLES",5,"X83","111328_","X18399428"
111383,"111383_precision_1_arm_1","Precision 1",19280262,242,20,4,"2022-10-05","2019-06-15",3.3028024606972,24.94758035,"Mature","Standard",1,0,1,18,NA,3,51.52,20.6,14,"Division 1: New England","NH",3282,"HLES","HLES diet","FUP1","HLES",5,"X242","111383_","X19280262"
111511,"111511_precision_1_arm_1","Precision 1",17174081,150,11,3,"2022-05-05","2019-11-11",2.47698792435635,11.79340162,"Young","Medium",1,1,2,27,87,0,26.2238888888889,15.4,13,"Division 2: Middle Atlantic","NJ",8901,"HLES","HLES diet","FUP1","HLES",5,"X150","111511_","X17174081"
111614,"111614_precision_1_arm_1","Precision 1",17730311,220,13,3,"2022-06-07","2018-03-15",4.2241968557758,15.87573295,"Mature","Medium",0,1,2,18,78,1,48.7794444444444,22.9,16,"Division 1: New England","CT",6379,"HLES","HLES diet","FUP1","HLES",NA,"X220","111614_","X17730311"
111642,"111642_precision_1_arm_1","Precision 1",17612105,169,12,3,"2022-06-01","2021-03-03",1.24390521758943,45,"Puppy","Giant",1,1,1,37,NA,2,22.245,23.6,15,"Division 8: Mountain","NV",89521,"HLES","HLES diet","FUP1","HLES",4,"X169","111642_","X17612105"
111662,"111662_precision_1_arm_1","Precision 1",19049693,201,19,4,"2022-09-15","2019-01-04",3.6909318751424,29.574222524,"Mature","Standard",0,1,2,18,114,0,17.7805555555556,15.4,21,"Division 4: West North Central","IA",50327,"HLES","HLES diet",NA,"HLES",5,"X201","111662_","X19049693"
111702,"111702_precision_1_arm_1","Precision 1",22101119,264,28,5,"2023-03-27","2017-06-17",5.76623376623377,6.168856232,"Mature","Toy",0,1,2,59,228,0,24.72,14.6,18,"Division 7: West South Central","TX",76207,"FUP1","FUP1 comp","FUP1","HLES",6,"X264","111702_","X22101119"
111720,"111720_precision_1_arm_1","Precision 1",17234435,135,11,3,"2022-05-09","2021-03-17",1.14285714285714,35,"Young","Standard",1,0,1,195,NA,0,22.3061111111111,20.6,15,"Division 4: West North Central","MN",55406,"HLES","HLES diet","FUP1","HLES",5,"X135","111720_","X17234435"
111747,"111747_precision_1_arm_1","Precision 1",18316172,74,15,4,"2022-07-25","2019-09-11",2.86534518113465,8.61825503,"Young","Toy",1,1,2,27,74,0,23.8311111111111,22.6,12,"Division 3: East North Central","IN",46219,"HLES","HLES diet","FUP1","HLES",NA,"X74","111747_","X18316172"
111833,"111833_precision_1_arm_1","Precision 1",22367306,269,28,5,"2023-04-10","2021-03-03",2.09968102073365,36.877059681,"Young","Large",0,1,1,120,NA,0,27.0872222222222,18.7,15,"Division 2: Middle Atlantic","NJ",8520,"FUP1","FUP1 comp","FUP1","HLES",7,"X269","111833_","X22367306"
112038,"112038_precision_1_arm_1","Precision 1",18073502,52,15,4,"2022-07-07","2020-09-15",1.80451127819549,4.5359237,"Young","Toy",0,0,1,226,NA,0,24.9408333333333,25.8,14,"Division 7: West South Central","TX",76259,"HLES","HLES diet","FUP1","HLES",5,"X52","112038_","X18073502"
112120,"112120_precision_1_arm_1","Precision 1",17643590,191,12,3,"2022-06-01","2015-04-15",7.11961722488038,17.69010243,"Mature","Standard",0,1,1,18,NA,0,26.6619444444444,22.1,14,"Division 7: West South Central","TX",75077,"HLES","HLES diet","FUP1","HLES",NA,"X191","112120_","X17643590"
112167,"112167_precision_1_arm_1","Precision 1",18040130,18,14,4,"2022-07-05","2010-05-01",12.1613123718387,41.73049804,"Senior","Giant",1,1,2,11,999,2,23.6555555555556,22.5,13,"Division 2: Middle Atlantic","NY",14817,"HLES","HLES diet","FUP1","HLES",5,"X18","112167_","X18040130"
112828,"112828_precision_1_arm_1","Precision 1",18243623,41,15,4,"2022-07-19","2013-08-03",8.946001367054,31.7514659,"Mature","Standard",1,0,1,2,NA,0,25.9172222222222,22.9,15,"Division 2: Middle Atlantic","NY",10705,"HLES","HLES diet",NA,"HLES",NA,"X41","112828_","X18243623"
112847,"112847_precision_1_arm_1","Precision 1",18503237,89,16,4,"2022-08-08","2012-03-24",10.3595352016405,2.041165665,"Mature","Toy",1,1,1,74,NA,0,25.9783333333333,20.9,14,"Division 5: South Atlantic","FL",32259,"HLES","HLES diet","FUP1","HLES",5.5,"X89","112847_","X18503237"
112861,"112861_precision_1_arm_1","Precision 1",18602267,148,17,4,"2022-08-16","2021-04-04",1.36431989063568,15,"Young","Medium",0,1,2,12,999,0,26.8341666666667,22,15,"Division 5: South Atlantic","GA",30075,"HLES","HLES diet","FUP1","HLES",5,"X148","112861_","X18602267"
112982,"112982_precision_1_arm_1","Precision 1",22392656,259,28,5,"2023-04-10","2018-12-04",4.34164957849168,7.348196394,"Mature","Toy",0,1,1,204,NA,0,26.8491666666667,20.1,16,"Division 1: New England","RI",2842,"FUP1","FUP1 comp","FUP1","HLES",5,"X259","112982_","X22392656"
113085,"113085_precision_1_arm_1","Precision 1",18957227,186,18,4,"2022-09-08","2021-05-05",1.34244702665755,43.09127515,"Young","Large",1,1,1,120,NA,0,26.1219444444444,21.7,12,"Division 4: West North Central","MO",64075,"HLES","HLES diet",NA,"HLES",6,"X186","113085_","X18957227"
113334,"113334_precision_1_arm_1","Precision 1",19130634,202,19,4,"2022-09-23","2014-05-20",8.33356117566644,31.207155056,"Mature","Large",0,1,1,120,NA,0,93.5233333333333,22.2,10,"Division 9: Pacific","WA",98103,"HLES","HLES diet",NA,"HLES",7,"X202","113334_","X19130634"
113363,"113363_precision_1_arm_1","Precision 1",22421606,285,29,5,"2023-04-12","2020-10-01",2.52358168147642,21.500278338,"Young","Standard",0,1,2,245,51,1,26.0938888888889,19.7,12,"Division 2: Middle Atlantic","NY",10989,"HLES","HLES diet",NA,"HLES",5,"X285","113363_","X22421606"
113366,"113366_precision_1_arm_1","Precision 1",18209120,75,15,4,"2022-07-18","2019-03-02",3.37377534745956,1.81436948,"Young","Toy",1,1,2,276,161,0,28.4063888888889,22.2,14,"Division 2: Middle Atlantic","NJ",8054,"HLES","HLES diet","FUP1","HLES",5,"X75","113366_","X18209120"
113393,"113393_precision_1_arm_1","Precision 1",19144395,203,19,4,"2022-09-26","2019-09-01",3.06493506493507,48.98797596,"Mature","Giant",0,1,1,123,NA,0,26.4230555555556,17.6,14,"Division 4: West North Central","IA",50616,"HLES","HLES diet",NA,"HLES",6,"X203","113393_","X19144395"
113431,"113431_precision_1_arm_1","Precision 1",18115727,57,15,4,"2022-07-11","2021-04-05",1.26315789473684,35,"Puppy","Large",1,1,1,92,NA,0,23.2936111111111,18.7,12,"Division 2: Middle Atlantic","PA",19335,"HLES","HLES diet",NA,"HLES",5,"X57","113431_","X18115727"
113644,"113644_precision_1_arm_1","Precision 1",23276471,440,32,5,"2023-05-31","2021-02-12",2.29106858054226,31.071077345,"Young","Large",0,1,1,40,NA,2,22.8016666666667,22.9,0,"Division 4: West North Central","IA",52402,"FUP1","HLES diet",NA,"HLES",NA,"X440","113644_","X23276471"
113686,"113686_precision_1_arm_1","Precision 1",18367619,111,16,4,"2022-07-27","2011-01-15",11.5132148553201,32.65865064,"Senior","Large",1,1,2,18,173,3,46.5122222222222,26.5,16,"Division 3: East North Central","IL",60108,"HLES","HLES diet",NA,"HLES",4.5,"X111","113686_","X18367619"
113705,"113705_precision_1_arm_1","Precision 1",19148091,226,19,4,"2022-09-26","2020-01-02",2.72852586010481,8.16466266,"Young","Toy",1,1,2,87,74,0,27.9472222222222,20.4,16,"Division 7: West South Central","TX",76692,"HLES","HLES diet","FUP1","HLES",5,"X226","113705_","X19148091"
113892,"113892_precision_1_arm_1","Precision 1",24129729,556,35,5,"2023-08-01","2020-06-25",3.09501025290499,2.540117272,"Mature","Toy",1,1,1,276,NA,0,27.6308333333333,17.1,13,"Division 5: South Atlantic","DC",20007,"FUP1","FUP1 comp","FUP1","HLES",4,"X556","113892_","X24129729"
113930,"113930_precision_1_arm_1","Precision 1",20383976,56,23,5,"2022-12-14","2020-09-15",2.24208247892458,55.066113718,"Young","Giant",0,1,2,243,214,0,22.7386111111111,9.9,14,"Division 2: Middle Atlantic","PA",16801,"HLES","HLES diet",NA,"HLES",6,"X56","113930_","X20383976"
113940,"113940_precision_1_arm_1","Precision 1",18534629,129,17,4,"2022-08-10","2020-09-15",1.89747095010253,34.01942775,"Young","Large",1,1,2,11,999,0,27.4833333333333,21.3,12,"Division 5: South Atlantic","VA",20110,"HLES","HLES diet",NA,"HLES",NA,"X129","113940_","X18534629"
114381,"114381_precision_1_arm_1","Precision 1",24056688,523,35,5,"2023-07-26","2016-04-09",7.28366370471634,32.613291403,"Mature","Large",1,1,1,153,NA,0,19.7744444444444,18.7,19,"Division 9: Pacific","OR",97408,"FUP1","HLES diet",NA,"HLES",5,"X523","114381_","X24056688"
114489,"114489_precision_1_arm_1","Precision 1",21630441,177,26,5,"2023-02-27","2019-07-15",3.61733880154933,64.86370891,"Mature","Giant",1,1,1,123,NA,1,25.7280555555556,16.5,12,"Division 7: West South Central","AR",72719,"HLES","HLES diet","FUP1","HLES",5,"X177","114489_","X21630441"
115008,"115008_precision_1_arm_1","Precision 1",19530552,284,21,4,"2022-10-26","2011-08-30",11.1414900888585,47.763276561,"Senior","Large",1,1,1,153,NA,0,20.1983333333333,15.6,8,"Division 7: West South Central","TX",77845,"HLES","HLES diet","FUP1","HLES",5,"X284","115008_","X19530552"
115164,"115164_precision_1_arm_1","Precision 1",23211559,396,31,5,"2023-05-25","2013-06-29",9.88926862611073,44.724207682,"Mature","Large",1,1,1,51,NA,0,112.894166666667,16.9,20,"Division 4: West North Central","KS",66047,"HLES","HLES diet",NA,"HLES",6,"X396","115164_","X23211559"
115652,"115652_precision_1_arm_1","Precision 1",20498501,72,23,5,"2022-12-20","2011-06-26",11.469696969697,33.56583538,"Senior","Large",0,1,2,195,120,0,21.9380555555556,10.4,14,"Division 9: Pacific","WA",98074,"HLES","HLES diet","FUP1","HLES",5,"X72","115652_","X20498501"
115816,"115816_precision_1_arm_1","Precision 1",21668889,186,26,5,"2023-03-01","2019-09-05",3.48063340168603,6.1,"Mature","Toy",0,1,1,204,NA,0,21.8297222222222,13.2,14,"Division 9: Pacific","WA",99163,"HLES","HLES diet","FUP1","HLES",5,"X186","115816_","X21668889"
116019,"116019_precision_1_arm_1","Precision 1",18822257,184,18,4,"2022-09-01","2021-11-15",0.792777398040556,29.302067102,"Young","Standard",1,0,1,88,NA,0,23.4688888888889,20.7,14,"Division 7: West South Central","TX",75645,"HLES","HLES diet",NA,"HLES",5,"X184","116019_","X18822257"
116293,"116293_precision_1_arm_1","Precision 1",22284017,251,28,5,"2023-04-05","2020-02-15",3.13043973570289,5.89670081,"Mature","Toy",0,1,1,196,NA,0,28.3075,17.2,12,"Division 5: South Atlantic","FL",33545,"HLES","HLES comp","HLES","HLES",5,"X251","116293_","X22284017"
116310,"116310_precision_1_arm_1","Precision 1",17324357,316,21,4,"2022-05-16","2019-10-15",2.580997949419,16.78291769,"Young","Medium",0,1,2,268,153,0,26.7380555555556,20.7,12,"Division 7: West South Central","OK",73160,"HLES","HLES diet","FUP1","HLES",5,"X316","116310_","X17324357"
116630,"116630_precision_1_arm_1","Precision 1",18103070,49,15,4,"2022-07-11","2016-02-22",6.37309182046024,33.11224301,"Mature","Large",0,1,1,120,NA,1,27.4919444444444,21,16,"Division 5: South Atlantic","NC",28787,"HLES","HLES diet",NA,"HLES",5,"X49","116630_","X18103070"
116793,"116793_precision_1_arm_1","Precision 1",21821157,202,27,5,"2023-03-09","2020-10-10",2.40612895876054,12.609867886,"Young","Medium",1,1,1,110,NA,0,26.2747222222222,15,15,"Division 3: East North Central","OH",44028,"HLES","HLES diet","FUP1","HLES",5,"X202","116793_","X21821157"
117253,"117253_precision_1_arm_1","Precision 1",21291874,122,25,5,"2023-02-08","2015-08-15",7.4751651856915,2.358680324,"Mature","Toy",1,1,1,276,NA,2,26.7116666666667,12.4,15,"Division 7: West South Central","TX",78642,"HLES","HLES diet","FUP1","HLES",5,"X122","117253_","X21291874"
117552,"117552_precision_1_arm_1","Precision 1",17521730,286,21,4,"2022-05-24","2021-02-28",1.2302346776031,12.24699399,"Young","Medium",0,1,1,46,NA,0,48.6569444444444,19.9,8,"Division 7: West South Central","TX",78130,"HLES","HLES diet","FUP1","HLES",5,"X286","117552_","X17521730"
117681,"117681_precision_1_arm_1","Precision 1",21582429,167,26,5,"2023-02-23","2017-03-15",5.9358623832308,48.715820538,"Mature","Giant",1,0,1,97,NA,0,19.8591666666667,12.6,18,"Division 9: Pacific","WA",98168,"HLES","HLES diet","FUP1","HLES",5,"X167","117681_","X21582429"
117716,"117716_precision_1_arm_1","Precision 1",18322115,62,15,4,"2022-07-25","2020-03-15",2.3568010936432,6.577089365,"Young","Toy",1,1,1,70,NA,0,25.9102777777778,22.3,13,"Division 7: West South Central","TX",75078,"HLES","HLES diet","FUP1","HLES",NA,"X62","117716_","X18322115"
117934,"117934_precision_1_arm_1","Precision 1",18783020,172,18,4,"2022-08-30","2020-06-27",2.17088174982912,34.92661249,"Young","Large",0,1,2,114,16,0,24.4236111111111,22.9,17,"Division 9: Pacific","WA",98133,"HLES","HLES diet","FUP1","HLES",6,"X172","117934_","X18783020"
117950,"117950_precision_1_arm_1","Precision 1",18596744,136,17,4,"2022-08-15","2021-02-23",1.4708361813625,5.89670081,"Young","Toy",0,1,1,70,NA,3,25.665,23.3,17,"Division 2: Middle Atlantic","NY",11221,"HLES","HLES diet","FUP1","HLES",NA,"X136","117950_","X18596744"
118204,"118204_precision_1_arm_1","Precision 1",18449711,117,16,4,"2022-08-02","2021-07-28",1.01161995898838,35,"Puppy","Large",0,0,1,153,NA,0,29.2752777777778,21.9,14,"Division 6: East South Central","TN",37363,"HLES","HLES diet","FUP1","HLES",NA,"X117","118204_","X18449711"
118508,"118508_precision_1_arm_1","Precision 1",19071339,218,19,4,"2022-09-19","2017-04-17",5.41626794258373,10.1,"Mature","Medium",0,1,1,110,NA,0,73.25,25.4,15,"Division 9: Pacific","WA",99345,"HLES","HLES diet","FUP1","HLES",5,"X218","118508_","X19071339"
118533,"118533_precision_1_arm_1","Precision 1",18894806,178,18,4,"2022-09-06","2016-09-24",5.94121667805878,31.433951241,"Mature","Large",1,1,2,114,120,0,25.9394444444444,22.7,12,"Division 7: West South Central","AR",72714,"HLES","HLES diet","FUP1","HLES",6,"X178","118533_","X18894806"
118580,"118580_precision_1_arm_1","Precision 1",18802616,161,18,4,"2022-08-31","2021-06-15",1.20847573479152,21.046685968,"Young","Standard",1,1,2,999,999,0,23.2127777777778,20.6,18,"Division 5: South Atlantic","NC",28146,"HLES","HLES diet",NA,"HLES",9,"X161","118580_","X18802616"
118800,"118800_precision_1_arm_1","Precision 1",18169442,223,13,3,"2022-07-14","2021-05-29",1.12371838687628,5,"Young","Toy",0,1,1,87,NA,0,27.6619444444444,23.7,12,"Division 2: Middle Atlantic","PA",15216,"HLES","HLES diet","FUP1","HLES",NA,"X223","118800_","X18169442"
119034,"119034_precision_1_arm_1","Precision 1",21817323,212,27,5,"2023-03-08","2021-11-24",1.2822966507177,7.438914868,"Young","Toy",1,0,1,49,NA,0,27.1980555555556,18.6,12,"Division 5: South Atlantic","NC",28214,"HLES","HLES diet","FUP1","HLES",5,"X212","119034_","X21817323"
119273,"119273_precision_1_arm_1","Precision 1",19082190,205,19,4,"2022-09-20","2019-08-01",3.13328776486671,26.489794408,"Mature","Standard",1,1,2,12,61,0,25.7947222222222,22.5,13,"Division 5: South Atlantic","GA",30605,"HLES","HLES diet","FUP1","HLES",5,"X205","119273_","X19082190"
119287,"119287_precision_1_arm_1","Precision 1",21649029,181,26,5,"2023-02-28","2021-02-14",2.03417634996582,27.396979148,"Young","Standard",1,1,2,18,230,0,25.7077777777778,20.4,12,"Division 4: West North Central","MN",55128,"HLES","HLES diet","FUP1","HLES",5,"X181","119287_","X21649029"
119425,"119425_precision_1_arm_1","Precision 1",21548850,188,26,5,"2023-02-22","2020-09-25",2.40612895876054,10.795498406,"Young","Medium",1,1,2,114,74,1,27.0463888888889,19.5,12,"Division 2: Middle Atlantic","NY",11101,"HLES","HLES diet","FUP1","HLES",6,"X188","119425_","X21548850"
119523,"119523_precision_1_arm_1","Precision 1",21450487,107,24,5,"2023-02-15","2020-08-19",2.48815219867851,5.805982336,"Young","Toy",0,1,2,74,228,0,28.1552777777778,20.9,15,"Division 5: South Atlantic","FL",34109,"HLES","HLES diet","FUP1","HLES",5,"X107","119523_","X21450487"
119721,"119721_precision_1_arm_1","Precision 1",21123658,140,25,5,"2023-01-30","2014-09-04",8.39382547277284,8.391458845,"Mature","Toy",1,1,1,195,NA,0,98.4233333333333,14.5,14,"Division 7: West South Central","TX",78729,"HLES","HLES diet",NA,"HLES",6,"X140","119721_","X21123658"
119956,"119956_precision_1_arm_1","Precision 1",21171559,114,24,5,"2023-01-31","2019-09-16",3.3712690817954,52.707433394,"Mature","Giant",1,1,2,124,153,1,25.6833333333333,7.7,16,"Division 3: East North Central","IL",60510,"HLES","HLES diet","FUP1","HLES",6,"X114","119956_","X21171559"
120063,"120063_precision_1_arm_1","Precision 1",18726647,131,17,4,"2022-08-24","2018-08-30",3.97812713602187,19.05087954,"Mature","Medium",0,1,2,68,999,0,24.8244444444444,16.1,18,"Division 4: West North Central","MO",64111,"HLES","HLES diet","FUP1","HLES",5,"X131","120063_","X18726647"
120074,"120074_precision_1_arm_1","Precision 1",21472318,149,25,5,"2023-02-16","2019-10-02",3.3712690817954,6.985322498,"Mature","Toy",0,1,2,87,999,0,27.7497222222222,11.8,20,"Division 2: Middle Atlantic","NJ",8844,"HLES","HLES diet","FUP1","HLES",5,"X149","120074_","X21472318"
120116,"120116_precision_1_arm_1","Precision 1",18451148,95,16,4,"2022-08-02","2021-06-29",1.09090909090909,25,"Young","Standard",1,0,2,18,46,0,27.5266666666667,18.6,16,"Division 3: East North Central","IL",61115,"HLES","HLES diet","FUP1","HLES",5,"X95","120116_","X18451148"
120158,"120158_precision_1_arm_1","Precision 1",19490778,255,20,4,"2022-10-24","2018-09-04",4.13123718386876,21.590996812,"Mature","Large",0,1,1,153,NA,0,27.6541666666667,20.4,15,"Division 7: West South Central","TX",75757,"HLES","HLES diet","FUP1","HLES",5,"X255","120158_","X19490778"
120189,"120189_precision_1_arm_1","Precision 1",20629925,86,24,5,"2023-01-05","2021-09-13",1.30975165185692,17.23651006,"Young","Medium",1,1,1,18,NA,0,22.5458333333333,14.8,16,"Division 3: East North Central","IL",60046,"HLES","HLES diet","FUP1","HLES",5,"X86","120189_","X20629925"
120432,"120432_precision_1_arm_1","Precision 1",19269480,250,20,4,"2022-10-06","2011-02-13",11.6280473912053,7.71107029,"Mature","Toy",0,1,2,74,999,2,27.4402777777778,17.5,15,"Division 3: East North Central","IL",60622,"HLES","HLES diet","FUP1","HLES",5.5,"X250","120432_","X19269480"
120527,"120527_precision_1_arm_1","Precision 1",22425617,286,29,5,"2023-04-13","2021-02-03",2.1844383686489,9.0718474,"Young","Toy",0,1,1,266,NA,0,26.7480555555556,19.5,12,"Division 4: West North Central","MN",55406,"HLES","HLES diet","FUP1","HLES",5,"X286","120527_","X22425617"
120531,"120531_precision_1_arm_1","Precision 1",23492667,456,33,5,"2023-06-15","2020-03-28",3.20984278879016,7.25747792,"Mature","Toy",0,1,2,74,228,2,26.9580555555556,23.3,12,"Division 1: New England","CT",6242,"HLES","HLES diet","FUP1","HLES",7,"X456","120531_","X23492667"
120613,"120613_precision_1_arm_1","Precision 1",23844109,486,34,5,"2023-07-10","2022-03-15",1.31784005468216,27.66913457,"Young","Standard",0,1,2,153,999,0,46.5769444444444,23.2,17,"Division 9: Pacific","WA",98056,"HLES","HLES diet",NA,"HLES",5,"X486","120613_","X23844109"
